E_c1,tau_c1,alpha_1,beta_1,E_c2,tau_c2,alpha_2,Best_Cost,LSE,Cost_History
2658.484710645926,0.6587269390073597,0.24071781569838335,0.0,589.7933830610398,1.3985324898018223,0.03399188528069717,0.4273364647528528,1.0236752811686467,"[36.94527591376804, 6.874056317695011, 6.874056317695011, 6.874056317695011, 6.874056317695011, 6.427915407224033, 5.397137101490842, 2.389732995942038, 2.2425462240760092, 2.2425462240760092, 2.2425462240760092, 2.071654378093312, 2.071654378093312, 2.071654378093312, 2.071654378093312, 2.071654378093312, 2.071654378093312, 1.9678812535074819, 1.7342113992475303, 1.7342113992475303, 1.7342113992475303, 1.7342113992475303, 1.7342113992475303, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4477092273368979, 1.4321226985339286, 1.4321226985339286, 1.4321226985339286, 1.3954215237499314, 1.3954215237499314, 1.3954215237499314, 1.3954215237499314, 1.3954215237499314, 1.3954215237499314, 1.3954215237499314, 1.3954215237499314, 1.3860926803388376, 1.3860926803388376, 1.3860926803388376, 1.3860926803388376, 1.3860926803388376, 1.3860926803388376, 1.383128412575165, 1.383128412575165, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3614771593384862, 1.3613441347429724, 1.3613441347429724, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3603614401503563, 1.3598969129800784, 1.3598969129800784, 1.359830357502268, 1.3591036371966507, 1.3588330175805545, 1.3588330175805545, 1.3588330175805545, 1.3588330175805545, 1.3588330175805545, 1.3588330175805545, 1.3588330175805545, 1.0148569152667273, 0.6133225956086609, 0.5957003972966157, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4683713089498386, 0.4533116922926973, 0.4533116922926973, 0.4533116922926973, 0.4533116922926973, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4469847742660993, 0.4407890054447985, 0.4407890054447985, 0.4407890054447985, 0.4400940583126048, 0.4400940583126048, 0.43292593477005764, 0.43292593477005764, 0.43292593477005764, 0.43292593477005764, 0.43292593477005764, 0.43292593477005764, 0.43292593477005764, 0.4310052651592929, 0.4310052651592929, 0.4310052651592929, 0.4310052651592929, 0.4310052651592929, 0.4310052651592929, 0.4310052651592929, 0.4303322705662872, 0.4303322705662872, 0.4303322705662872, 0.4303322705662872, 0.4303322705662872, 0.4303322705662872, 0.4303322705662872, 0.43014422611087655, 0.43014422611087655, 0.43014422611087655, 0.42807815901694546, 0.42807815901694546, 0.42807815901694546, 0.4277857411742199, 0.4277857411742199, 0.4277857411742199, 0.4277857411742199, 0.4277857411742199, 0.4277857411742199, 0.4277857411742199, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42773650596736634, 0.42772402255711617, 0.42772402255711617, 0.42772402255711617, 0.42772402255711617, 0.42772402255711617, 0.42756505323538146, 0.42756505323538146, 0.42756505323538146, 0.42746826688491446, 0.42746826688491446, 0.42746826688491446, 0.42746826688491446, 0.42743757890698864, 0.42743757890698864, 0.42743757890698864, 0.42743757890698864, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.42742410409293036, 0.4273839593438371, 0.4273839593438371, 0.4273714534384617, 0.4273714534384617, 0.427367847189808, 0.427367847189808, 0.427365141812179, 0.42736358833686605, 0.42736358833686605, 0.427363376983684, 0.427363376983684, 0.427363376983684, 0.42735717556480274, 0.42735636778093733, 0.42735636778093733, 0.42735636778093733, 0.42735636778093733, 0.4273528587827062, 0.4273498681686533, 0.4273488601375446, 0.42734880491468397, 0.42734880491468397, 0.42734880491468397, 0.4273441397518325, 0.4273441397518325, 0.4273441397518325, 0.4273441397518325, 0.4273441397518325, 0.4273441397518325, 0.4273441397518325, 0.42734259365596794, 0.4273423240514087, 0.4273423240514087, 0.4273423240514087, 0.4273423240514087, 0.4273423240514087, 0.4273423240514087, 0.4273418931570534, 0.4273404708451598, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.42733762870284153, 0.4273371980543883, 0.4273371980543883, 0.4273371980543883, 0.4273371980543883, 0.4273371980543883, 0.4273371980543883, 0.4273370958098133, 0.4273370958098133, 0.4273370958098133, 0.4273370958098133, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.4273365026721524, 0.42733650186018457, 0.4273364917266701, 0.42733648616570286, 0.42733648616570286, 0.4273364683113998, 0.4273364683113998, 0.4273364683113998, 0.4273364683113998, 0.4273364662632009, 0.4273364662632009, 0.4273364662632009, 0.4273364662632009, 0.4273364662632009, 0.4273364662632009, 0.4273364662632009, 0.4273364662632009, 0.42733646616217114, 0.42733646616217114, 0.42733646616217114, 0.42733646616217114, 0.4273364659742007, 0.4273364659742007, 0.4273364659742007, 0.4273364659742007, 0.42733646585475177, 0.42733646585475177, 0.42733646585475177, 0.42733646585475177, 0.42733646585475177, 0.42733646585475177, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.4273364657955373, 0.42733646579220663, 0.42733646579220663, 0.42733646579220663, 0.42733646579220663, 0.4273364657891959, 0.4273364657891959, 0.4273364657891959, 0.4273364657891959, 0.4273364657891959, 0.42733646567569294, 0.4273364655959654, 0.4273364652168279, 0.4273364650953263, 0.4273364650953263, 0.42733646499714384, 0.4273364649192797, 0.4273364649192797, 0.4273364649192797, 0.4273364649192797, 0.4273364648819217, 0.4273364648436107, 0.427336464819003, 0.427336464819003, 0.42733646480651155, 0.4273364647906701, 0.4273364647906701, 0.4273364647906701, 0.4273364647906701, 0.4273364647906701, 0.4273364647906701, 0.42733646478795445, 0.42733646477092446, 0.42733646477092446, 0.42733646477092446, 0.42733646477092446, 0.42733646476968534, 0.42733646476968534, 0.4273364647620477, 0.4273364647620477, 0.4273364647620477, 0.42733646475721204, 0.42733646475721204, 0.42733646475721204, 0.42733646475721204, 0.42733646475716436, 0.42733646475716436, 0.42733646475716436, 0.4273364647562573, 0.4273364647562573, 0.4273364647562573, 0.42733646475534925, 0.42733646475534925, 0.42733646475534925, 0.42733646475422804, 0.42733646475422804, 0.42733646475422804, 0.42733646475422804, 0.42733646475422804, 0.4273364647539738, 0.4273364647539738, 0.4273364647536324, 0.4273364647536324, 0.4273364647536324, 0.4273364647536324, 0.4273364647536324, 0.4273364647534589, 0.42733646475323006, 0.4273364647530947, 0.4273364647530947, 0.427336464753059, 0.427336464753059, 0.4273364647529705, 0.4273364647529705, 0.4273364647529705, 0.4273364647529705, 0.4273364647529705, 0.4273364647529705, 0.4273364647529029, 0.4273364647529029, 0.4273364647529029, 0.4273364647529029, 0.4273364647529029, 0.4273364647529029, 0.4273364647529029, 0.4273364647528832, 0.4273364647528832, 0.4273364647528832, 0.4273364647528721, 0.4273364647528721, 0.4273364647528699, 0.4273364647528699, 0.4273364647528699, 0.4273364647528699, 0.4273364647528699, 0.42733646475286974, 0.42733646475286274, 0.42733646475286274, 0.42733646475286274, 0.4273364647528606, 0.4273364647528606, 0.4273364647528606, 0.4273364647528606, 0.42733646475286, 0.4273364647528582, 0.42733646475285797, 0.42733646475285797, 0.42733646475285797, 0.4273364647528577, 0.4273364647528566, 0.4273364647528566, 0.4273364647528559, 0.4273364647528559, 0.42733646475285514, 0.427336464752855, 0.4273364647528547, 0.4273364647528547, 0.4273364647528538, 0.4273364647528538, 0.4273364647528538, 0.4273364647528538, 0.4273364647528538, 0.4273364647528538, 0.4273364647528538, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528537, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528536, 0.4273364647528535, 0.42733646475285336, 0.42733646475285336, 0.42733646475285336, 0.42733646475285336, 0.42733646475285336, 0.42733646475285336, 0.42733646475285336, 0.42733646475285336, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285325, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.42733646475285314, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.4273364647528531, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.42733646475285303, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528, 0.4273364647528528]"
