E_c1,tau_c1,alpha_1,E_c2,tau_c2,alpha_2,Best_Cost,LSE,Cost_History
2817.830116578094,0.4519965128127599,0.22502798942327595,714.7765384406263,0.8974439682169577,0.04459876280527064,0.6209212812506633,1.0815949567936405,"[16.78082465426438, 16.78082465426438, 14.070259034935457, 10.219837642786826, 3.747541067132602, 2.5440881804909328, 2.5440881804909328, 2.5440881804909328, 2.5440881804909328, 2.5440881804909328, 2.5440881804909328, 2.5440881804909328, 2.5440881804909328, 1.5092089347063626, 1.5092089347063626, 1.5092089347063626, 1.5092089347063626, 1.5092089347063626, 1.5092089347063626, 1.5092089347063626, 1.3096954211225729, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 1.2629230419640627, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.9432494443526556, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.8007770959836448, 0.7395883758896296, 0.7395883758896296, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.7163198252125464, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6725071344131417, 0.6471387072939706, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6460125571503705, 0.6450027024102734, 0.6450027024102734, 0.6450027024102734, 0.6450027024102734, 0.6450027024102734, 0.6450027024102734, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.6333682434378205, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.63049297263973, 0.6255114277012008, 0.6255114277012008, 0.6255114277012008, 0.6255114277012008, 0.6251165236318075, 0.6251165236318075, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6240611720040187, 0.6233347165915406, 0.6233347165915406, 0.6230871640713727, 0.6230871640713727, 0.6230871640713727, 0.6230871640713727, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6227551901699027, 0.6221031172524306, 0.6221031172524306, 0.6221031172524306, 0.6221031172524306, 0.6221031172524306, 0.6215925968452574, 0.6215925968452574, 0.6215925968452574, 0.6215925968452574, 0.6215925968452574, 0.6215925968452574, 0.6215411288709545, 0.6213370459540153, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.62124682928942, 0.6211748414567342, 0.6211310491457455, 0.6211310491457455, 0.6211310491457455, 0.6211310491457455, 0.6211310491457455, 0.6211310491457455, 0.6211310491457455, 0.621045872776644, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209407268485411, 0.6209395585412458, 0.6209395585412458, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209349109799791, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209342607675554, 0.6209240565299243, 0.6209240565299243, 0.6209240565299243, 0.6209240565299243, 0.6209240565299243, 0.6209240565299243, 0.6209240565299243, 0.6209240565299243, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209222538318284, 0.6209221278552967, 0.6209219941067987, 0.6209219941067987, 0.6209219941067987, 0.6209216825982139, 0.6209216825982139, 0.6209216825982139, 0.6209216825982139, 0.6209216825982139, 0.6209216825982139, 0.6209216652967606, 0.6209216652967606, 0.6209216652967606, 0.6209216182066574, 0.6209216182066574, 0.6209216182066574, 0.6209216182066574, 0.6209216182066574, 0.6209216182066574, 0.6209216182066574, 0.6209216182066574, 0.6209215797999541, 0.6209215566566015, 0.6209215498257534, 0.6209215498257534, 0.6209215377953927, 0.6209215377953927, 0.620921525940762, 0.620921525940762, 0.620921496853811, 0.620921496853811, 0.620921496853811, 0.620921496853811, 0.620921496853811, 0.6209214880524181, 0.6209214877158356, 0.6209214679170845, 0.6209214679170845, 0.6209214679170845, 0.6209214679170845, 0.6209214679170845, 0.620921462830404, 0.620921462830404, 0.620921462830404, 0.6209214363490811, 0.6209214363490811, 0.6209214314772532, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213534582064, 0.6209213393525236, 0.6209213393525236, 0.6209213393525236, 0.6209213388713868, 0.6209213275031771, 0.6209213275031771, 0.6209213275031771, 0.6209213097006323, 0.6209213097006323, 0.6209213097006323, 0.6209213089446504, 0.6209213089446504, 0.6209213089446504, 0.6209213079844269, 0.6209213079844269, 0.6209213036419416, 0.62092129762473, 0.6209212965634807, 0.6209212965634807, 0.6209212965634807, 0.6209212965634807, 0.6209212950033625, 0.6209212950033625, 0.6209212950033625, 0.6209212950033625, 0.6209212950033625, 0.6209212926306309, 0.6209212926306309, 0.6209212886230635, 0.6209212875518815, 0.6209212861367471, 0.6209212861367471, 0.6209212861367471, 0.6209212861367471, 0.6209212861367471, 0.6209212853060364, 0.620921282405704, 0.620921282405704, 0.620921282405704, 0.620921282405704, 0.620921282405704, 0.620921282405704, 0.620921282405704, 0.6209212820338036, 0.6209212816198906, 0.6209212816198906, 0.6209212816198906, 0.6209212816198906, 0.6209212816198906, 0.6209212814513694, 0.6209212814513694, 0.6209212814513694, 0.6209212814513694, 0.6209212814513694, 0.6209212814224774, 0.6209212814224774, 0.6209212814224774, 0.6209212814224774, 0.6209212813939462, 0.6209212813135896, 0.6209212813135896, 0.6209212813135896, 0.6209212813135896, 0.6209212813116098, 0.6209212813116098, 0.6209212813116098, 0.6209212813116098, 0.6209212813089533, 0.6209212812888872, 0.6209212812861178, 0.6209212812861178, 0.6209212812861178, 0.6209212812861178, 0.6209212812840166, 0.6209212812840166, 0.6209212812840166, 0.6209212812740332, 0.6209212812620873, 0.6209212812582181, 0.6209212812575231, 0.6209212812575231, 0.620921281257341, 0.620921281257341, 0.620921281257341, 0.620921281257341, 0.620921281257341, 0.6209212812554824, 0.6209212812554824, 0.6209212812554824, 0.620921281255154, 0.620921281255154, 0.620921281255154, 0.620921281254829, 0.6209212812537688, 0.6209212812537688, 0.6209212812529832, 0.6209212812523403, 0.6209212812523403, 0.6209212812518475, 0.6209212812515097, 0.6209212812514029, 0.6209212812510571, 0.6209212812510571, 0.6209212812510571, 0.6209212812510571, 0.6209212812510571, 0.6209212812509006, 0.6209212812509006, 0.6209212812508821, 0.6209212812508821, 0.6209212812508762, 0.6209212812508762, 0.620921281250848, 0.6209212812508373, 0.620921281250826, 0.6209212812508216, 0.62092128125082, 0.6209212812508195, 0.620921281250802, 0.6209212812507634, 0.6209212812507467, 0.6209212812507243, 0.6209212812507154, 0.6209212812507154, 0.6209212812507154, 0.6209212812507154, 0.6209212812507089, 0.6209212812506991, 0.6209212812506767, 0.6209212812506767, 0.6209212812506767, 0.6209212812506767, 0.6209212812506767, 0.6209212812506767, 0.6209212812506767, 0.6209212812506735, 0.6209212812506735, 0.6209212812506719, 0.6209212812506719, 0.6209212812506699, 0.6209212812506699, 0.6209212812506688, 0.6209212812506686, 0.6209212812506684, 0.6209212812506684, 0.620921281250668, 0.6209212812506675, 0.6209212812506673, 0.6209212812506673, 0.6209212812506666, 0.6209212812506664, 0.6209212812506664, 0.6209212812506664, 0.6209212812506661, 0.6209212812506657, 0.6209212812506655, 0.6209212812506655, 0.6209212812506653, 0.6209212812506653, 0.6209212812506653, 0.6209212812506653, 0.6209212812506653, 0.6209212812506649, 0.6209212812506644, 0.6209212812506644, 0.6209212812506639, 0.6209212812506639, 0.6209212812506639, 0.6209212812506639, 0.6209212812506639, 0.6209212812506639, 0.6209212812506639, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506637, 0.6209212812506636, 0.6209212812506636, 0.6209212812506636, 0.6209212812506636, 0.6209212812506636, 0.6209212812506636, 0.6209212812506636, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506635, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506634, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633, 0.6209212812506633]"
